web-scraper-order,web-scraper-start-url,Links,Links-href,Adress,Pages,Datum,Slutpris,Utgångspris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Avgift/mån,Driftskostnad/år
"1693164562-11","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3411674%2C18.04675&amp;size=640x350&amp;zoom=14&amp;signature=qsVPx0c9blyBjDRQL9xQPbQnl9o=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/31/a0/31a0c3e99f61e6d2aa613ef041e1bbd7.jpg""/>Dalagatan 44ALägenhetVasastan, Stockholms kommun<img alt=""Unik Fastighetsförmedling AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/1f/dc/1fdc077a6f97e73bc7caf13f303e65aa.jpg""/>45 m²2 rum1 144 kr/månBalkongSlutpris 6 200 000 kr+13 %137 778 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-dalagatan-44a-4164854625365688407","Slutpris
  Dalagatan 44A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","6 200 000 kr","5 495 000 kr","Lägenhet","Bostadsrätt","2 rum","45 m²","Ja","2 av 3, hiss finns ej","1884","1 144 kr/mån",""
"1693164570-12","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34443378197753%2C18.04058723520377&amp;size=640x350&amp;zoom=14&amp;signature=p4g9lXSkZkEHTlLV06isHtheqZc=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/ee/ed/eeed2df3a8e2a48d9da6300a06a2f833.jpg""/>DanielLevinHälsingegatan 33, 5 trLägenhetVasastan, Stockholms kommun<img alt=""Behrer &amp; Partners"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/52/48/5248c2bdfed370e7e6ac0dd9ee223cff.png""/>34 m²1 rum2 218 kr/månBalkongSlutpris 4 950 000 kr+27 %145 588 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-halsingegatan-33,-5-tr-6191557585336762821","Slutpris
  Hälsingegatan 33, 5 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","4 950 000 kr","3 900 000 kr","Lägenhet","Bostadsrätt","1 rum","34 m²","Ja","5 av 5","1924","2 218 kr/mån","4 500 kr/år"
"1693164578-13","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34243366135735%2C18.040038868692665&amp;size=640x350&amp;zoom=14&amp;signature=LKAIHRbKtrIl7HXaJM4q8PzytvY=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/70/56/7056481ea062e4edc2be5b93c5345793.jpg""/>VeronicaAnderssonKarlbergsvägen 33LägenhetVasastan, Stockholms kommun<img alt=""Behrer &amp; Partners"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/52/48/5248c2bdfed370e7e6ac0dd9ee223cff.png""/>108 m²4 rum4 606 kr/månBalkongHissSlutpris 16 600 000 kr+21 %153 704 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-karlbergsvagen-33-6506654116352152292","Slutpris
  Karlbergsvägen 33","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","16 600 000 kr","13 750 000 kr","Lägenhet","Bostadsrätt","4 rum","108 m²","Ja","3 av 5, hiss finns","1900","4 606 kr/mån","9 700 kr/år"
"1693164586-14","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3474045%2C18.0352268&amp;size=640x350&amp;zoom=14&amp;signature=nOF_isngIjANa7JblFmDjlfbH7A=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/f6/f5/f6f5eaac45e5c40768e6e73eee8c6eab.png""/>JoeMaatoukNina einhorns gata 3ALägenhetHagastaden, Stockholms kommun<img alt=""Bronze Fastighetsförmedling AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/92/81/928197a54d2a44c4fbdfac556ccee480.png""/>64 m²3 rum2 976 kr/månBalkongHissSlutpris 8 000 000 kr+1 %125 000 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-hagastaden-stockholms-kommun-nina-einhorns-gata-3a-6549803859342227464","Slutpris
  Nina einhorns gata 3A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","8 000 000 kr","7 950 000 kr","Lägenhet","Bostadsrätt","3 rum","64 m²","Ja","7 av 7, hiss finns","2018","2 976 kr/mån",""
"1693164594-15","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.33978024152094%2C18.060101825475474&amp;size=640x350&amp;zoom=14&amp;signature=sFA24W2mUUyn9TVJAxzBxnTZSZo=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/ef/8d/ef8d3de91bde347ee95f3721b6d667ae.jpg""/>NiclasBehrerTegnérgatan 18LägenhetVasastan/Norrmalm, Stockholms kommun<img alt=""Behrer &amp; Partners"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/52/48/5248c2bdfed370e7e6ac0dd9ee223cff.png""/>154 m²5 rum5 524 kr/månBalkongHissSlutpris 19 900 000 kr+5 %129 221 kr/m²","https://www.hemnet.se/salda/lagenhet-5rum-vasastan-norrmalm-stockholms-kommun-tegnergatan-18-6714122960224423694","Slutpris
  Tegnérgatan 18","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","19 900 000 kr","19 000 000 kr","Lägenhet","Bostadsrätt","5 rum","154 m²","Ja","1 av 4, hiss finns","1885","5 524 kr/mån",""
"1693164602-16","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34828046044117%2C18.046333253031083&amp;size=640x350&amp;zoom=14&amp;signature=z-xvXig-TymDyFkst6G3gSjkDnY=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/03/9a/039ae706e1ae2476ddec156505507425.jpg""/>EmilHoffmanNorrtullsgatan 26ALägenhetVasastan, Stockholms kommun<img alt=""BlumenthalHoffman Fastighetsmäkleri"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/04/fe/04feb3f57be21cdd627ab164618fd23f.jpg""/>50+8 m²2.5 rum2 086 kr/månBalkongSlutpris 6 700 000 kr+3 %134 000 kr/m²","https://www.hemnet.se/salda/lagenhet-2,5rum-vasastan-stockholms-kommun-norrtullsgatan-26a-7403378187913286947","Slutpris
  Norrtullsgatan 26A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","6 700 000 kr","6 500 000 kr","Lägenhet","Bostadsrätt","2,5 rum","50 m²","Ja","4 av 4","1905","2 086 kr/mån","18 600 kr/år"
"1693164611-17","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.342267418432286%2C18.02711120161691&amp;size=640x350&amp;zoom=14&amp;signature=01WZHpt2nW5U-MZMliz8zY9EZgQ=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/f0/cf/f0cf86d3a4dd8dc45d6684edc06ab6fd.jpg""/>CarolineHanellTomtebogatan 51, 5/5 trLägenhetVasastan, Stockholms kommun<img alt=""SJÖMAN\FRISK"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/99/2f/992f7e0d32a89358704ddc282bd0c468.png""/>26 m²1 rum1 409 kr/månHissSlutpris 3 250 000 kr+12 %125 000 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-tomtebogatan-51,-5-5-tr-8199126952612151463","Slutpris
  Tomtebogatan 51, 5/5 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","3 250 000 kr","2 900 000 kr","Lägenhet","Bostadsrätt","1 rum","26 m²","","5 av 5, hiss finns","1907","1 409 kr/mån","3 600 kr/år"
"1693164619-18","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3376274%2C18.0514259&amp;size=640x350&amp;zoom=14&amp;signature=8TmForjFbsgOQiDaKBpjwPaJAB0=""/>Såld 2022-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/74/32/7432cf0d90242bcd1cf556a17b7ac4a7.jpg""/>Västmannagatan 17CLägenhetVasastan/Norrmalm, Stockholms kommun<img alt=""Unik Fastighetsförmedling AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/1f/dc/1fdc077a6f97e73bc7caf13f303e65aa.jpg""/>68 m²3 rum2 653 kr/månHissSlutpris 8 250 000 kr+18 %121 324 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-norrmalm-stockholms-kommun-vastmannagatan-17c-8303505078247486111","Slutpris
  Västmannagatan 17C","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","8 250 000 kr","6 995 000 kr","Lägenhet","Bostadsrätt","3 rum","68 m²","Nej","1 av 5, hiss finns","1887","2 653 kr/mån",""
"1693164627-19","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34031%2C18.03466&amp;size=640x350&amp;zoom=14&amp;signature=OO_wmoyIcl5M5TXmBCdCSEzyP3Q=""/>Såld 2022-03-22Birkagatan 17ALägenhetVasastan, Stockholms kommun<img alt=""Norban"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/03/bd/03bddb037781877b3a41b13a7fe384dd.png""/>35 m²1.5 rum1 562 kr/månBalkongSlutpris 4 725 000 kr+8 %135 000 kr/m²","https://www.hemnet.se/salda/lagenhet-1,5rum-vasastan-stockholms-kommun-birkagatan-17a-8385959292151666333","Slutpris
  Birkagatan 17A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","4 725 000 kr","4 395 000 kr","Lägenhet","Bostadsrätt","1,5 rum","35 m²","Ja","2 av 4, hiss finns ej","1904","1 562 kr/mån","6 000 kr/år"
"1693164635-20","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34505%2C18.0476723&amp;size=640x350&amp;zoom=14&amp;signature=9Mx6zEDRpsr8bmv0-sYAXsOXz8Q=""/>Såld 2022-03-22Frejgatan 34, 6 trLägenhetVasastan, Stockholms kommun85 m²4 rum4 636 kr/månBalkongHissSlutpris 13 550 000 kr+23 %159 412 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-frejgatan-34,-6-tr-4160789857866380576","Slutpris
  Frejgatan 34, 6 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","13 550 000 kr","10 995 000 kr","Lägenhet","Bostadsrätt","4 rum","85 m²","Ja","6 av 6, hiss finns","1939","4 636 kr/mån","6 000 kr/år"
"1693164645-21","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34366%2C18.0575924&amp;size=640x350&amp;zoom=14&amp;signature=b96ST84btgMEwILIoxWDopeo02Y=""/>Såld 2022-03-22Luntmakargatan 92LägenhetVasastan, Stockholms kommun<img alt=""Alicia Edelman Fastighetsmäkleri"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/8c/23/8c239b600e72beaa3a82d1778b7217cf.png""/>29 m²2 rum1 545 kr/månHissSlutpris 3 970 000 kr+17 %136 897 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-luntmakargatan-92-5973071255762495894","Slutpris
  Luntmakargatan 92","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","3 970 000 kr","3 395 000 kr","Lägenhet","Bostadsrätt","2 rum","29 m²","Nej","2 av 4, hiss finns","1887","1 545 kr/mån","4 000 kr/år"
"1693164654-22","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3493729%2C18.0490837&amp;size=640x350&amp;zoom=14&amp;signature=Rx0bCHvdf0dcD4ZeI0v8tUVFa44=""/>Såld 2022-03-22Ynglingagatan 5, 5 trLägenhetVasastan, Stockholms kommun69 m²3 rum3 952 kr/månBalkongHissSlutpris 7 010 000 kr+8 %101 594 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-ynglingagatan-5,-5-tr-3336959728696945079","Slutpris
  Ynglingagatan 5, 5 tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=50","22 mars 2022","7 010 000 kr","6 495 000 kr","Lägenhet","Andel i bostadsförening","3 rum","69 m²","Ja","5 av 6, hiss finns","1929","3 952 kr/mån","7 107 kr/år"
